amount_tsh,gps_height,population,age,public_meeting_True,permit_True,status_group
0.0,1170,1,13.0,1,1,non functional
0.0,1645,200,13.0,1,0,non functional
0.0,82,1,15.0,1,0,functional
50.0,510,400,42.0,1,1,functional
0.0,-20,100,13.0,1,0,non functional
30.0,460,200,47.0,0,1,functional
7.0,1192,90,14.0,1,1,functional
0.0,2569,145,28.0,1,0,functional
2200.0,1871,22,17.0,1,1,functional
0.0,108,1,28.0,1,1,non functional
0.0,1860,2530,38.0,0,1,non functional
0.0,1198,1,32.0,1,1,non functional
0.0,821,250,40.0,0,1,non functional
6000.0,1335,80,23.0,1,0,functional
0.0,0,30,40.0,1,1,functional
0.0,1654,70,31.0,1,0,non functional
30.0,412,210,11.0,1,0,non functional
0.0,1399,1,47.0,1,1,functional
0.0,1142,246,11.0,1,1,functional
250.0,1276,540,38.0,1,1,functional
0.0,1674,50,27.0,0,1,functional
0.0,1754,400,19.0,1,0,non functional
0.0,459,90,45.0,1,1,non functional
0.0,1821,40,30.0,1,0,functional
0.0,1255,1,50.0,0,1,non functional
0.0,1662,150,32.0,1,1,non functional
0.0,1193,130,14.0,1,1,functional
0.0,295,99,14.0,1,1,non functional
0.0,1684,200,24.0,1,1,non functional
0.0,1489,1,39.0,1,1,non functional
200.0,348,60,13.0,1,0,functional
500.0,826,450,32.0,1,1,functional
0.0,1318,1500,40.0,1,1,non functional
0.0,1348,1,42.0,1,1,non functional
0.0,1019,40,15.0,0,1,functional needs repair
0.0,1817,145,12.0,1,1,functional
0.0,1634,150,13.0,1,1,functional needs repair
0.0,2087,137,21.0,1,1,functional
50.0,1083,258,18.0,1,1,functional
20.0,18,124,16.0,1,0,functional
0.0,1162,75,50.0,1,1,functional
0.0,1263,680,12.0,0,1,functional
0.0,1362,300,12.0,1,1,non functional
500.0,1681,75,44.0,1,1,functional
1000.0,1916,800,16.0,1,0,functional needs repair
500.0,2108,150,14.0,1,1,functional
0.0,123,400,40.0,1,1,non functional
200.0,0,800,16.0,1,1,non functional
0.0,351,350,40.0,1,1,non functional
0.0,1748,1,12.0,1,1,non functional
0.0,1315,1200,49.0,0,0,non functional
50.0,926,80,15.0,1,1,functional
20.0,878,200,18.0,1,1,functional
0.0,1588,55,48.0,1,1,functional
200.0,356,200,53.0,1,1,functional needs repair
250.0,1752,0,16.0,1,0,functional
0.0,1859,0,22.0,1,0,functional
0.0,1490,150,20.0,1,1,non functional
0.0,917,200,19.0,1,1,non functional
500.0,1730,20,15.0,1,0,functional
0.0,1737,1,14.0,1,1,functional
10.0,1245,60,23.0,1,1,functional
0.0,1340,250,24.0,0,0,functional needs repair
0.0,1176,500,27.0,1,1,non functional
0.0,1152,500,24.0,0,0,non functional
70.0,181,700,44.0,1,1,non functional
0.0,180,300,23.0,1,0,functional
500.0,1497,120,18.0,1,1,functional
40.0,343,150,42.0,1,1,non functional
0.0,1111,250,48.0,1,0,non functional
0.0,815,0,37.0,0,1,non functional
0.0,287,400,20.0,1,1,non functional
0.0,1434,100,14.0,1,1,functional
0.0,1681,65,30.0,1,0,functional
0.0,-11,50,11.0,1,0,functional
0.0,1124,740,12.0,1,1,functional
20.0,206,60,19.0,1,1,functional
50.0,-8,400,16.0,1,1,non functional
5000.0,1153,230,34.0,1,1,functional
0.0,1161,150,27.0,1,1,functional
0.0,288,50,41.0,1,0,functional
300.0,253,333,27.0,1,1,functional needs repair
500.0,1247,350,15.0,1,1,functional
2000.0,1262,320,17.0,1,1,functional needs repair
0.0,1612,1,48.0,1,1,non functional
0.0,1485,150,20.0,1,1,functional
0.0,74,1,16.0,1,1,non functional
2000.0,661,1180,12.0,1,1,non functional
0.0,193,150,30.0,0,0,non functional
0.0,1680,300,50.0,1,1,functional
200.0,1190,950,20.0,1,0,functional
1000.0,0,40,27.0,1,1,functional
0.0,440,100,28.0,1,1,non functional
20.0,395,350,16.0,1,1,non functional
30.0,-4,300,17.0,1,1,functional
12000.0,1007,0,20.0,1,1,functional
0.0,1145,500,29.0,0,1,functional needs repair
30.0,377,200,48.0,1,1,non functional
0.0,1717,150,14.0,1,1,non functional
0.0,121,200,26.0,1,1,non functional
0.0,1741,250,19.0,1,0,non functional
5500.0,547,100,18.0,1,1,functional
6.0,1272,20,14.0,1,1,functional
0.0,1386,1,21.0,1,1,functional
300.0,1366,50,14.0,1,0,functional
0.0,1793,200,22.0,1,1,functional
0.0,-4,89,22.0,1,0,functional
1000.0,1051,120,13.0,1,1,functional
5000.0,1659,53,29.0,1,1,functional
500.0,978,130,17.0,1,1,functional
0.0,324,1,28.0,1,1,non functional
500.0,1361,540,9.0,1,1,functional
0.0,1481,250,29.0,1,0,non functional
0.0,1466,15,50.0,1,1,functional
500.0,1691,65,44.0,1,1,non functional
100.0,1074,380,42.0,1,1,functional needs repair
0.0,1798,80,15.0,1,0,non functional
0.0,2148,20,24.0,1,1,functional
0.0,1512,1,29.0,1,1,functional
25.0,997,355,38.0,1,1,functional
0.0,426,1,40.0,1,1,non functional
0.0,30,1041,11.0,1,0,functional
10000.0,474,1,18.0,1,0,functional
2000.0,985,0,19.0,1,1,functional
0.0,1841,0,17.0,1,1,functional
0.0,1605,560,14.0,1,1,functional
50.0,49,200,16.0,1,1,functional
0.0,381,56,46.0,1,1,functional
600.0,821,450,30.0,1,1,functional
500.0,219,400,12.0,1,1,functional
25.0,688,500,45.0,1,0,non functional
2500.0,1142,150,33.0,1,1,functional
0.0,1284,130,12.0,1,1,functional
0.0,1544,1,11.0,1,1,functional
0.0,993,150,50.0,1,1,functional
600.0,559,1,30.0,1,0,functional
0.0,685,300,28.0,1,0,non functional
0.0,1576,150,13.0,1,1,functional
0.0,275,700,55.0,1,1,functional needs repair
1200.0,925,0,22.0,1,1,functional
500.0,259,150,13.0,1,1,functional
0.0,1315,350,20.0,1,0,functional
0.0,1940,1,24.0,1,1,functional
0.0,80,390,10.0,0,1,non functional
0.0,1312,145,16.0,1,1,functional
6500.0,1725,265,19.0,1,1,functional
0.0,1871,200,22.0,1,1,functional
0.0,1199,350,40.0,1,1,non functional
1000.0,1066,1000,28.0,1,1,functional
0.0,179,1,10.0,1,1,non functional
0.0,995,465,10.0,1,1,functional
0.0,1142,400,23.0,1,0,non functional
300.0,959,200,13.0,1,0,functional
2000.0,538,1,22.0,1,0,non functional
0.0,1703,1,22.0,1,1,functional
0.0,1518,1,14.0,0,0,non functional
0.0,-5,70,14.0,1,0,non functional
50.0,427,1,13.0,1,0,non functional
200.0,1645,0,14.0,1,0,functional
50.0,77,1632,32.0,1,0,non functional
0.0,1342,100,14.0,1,1,functional
50.0,1530,1360,16.0,1,1,non functional
0.0,424,50,16.0,1,1,non functional
1200.0,617,230,24.0,1,0,non functional
200.0,1269,80,11.0,1,1,functional
1000.0,1690,0,19.0,1,0,functional
0.0,1120,1,48.0,1,1,non functional
0.0,9,70,14.0,1,0,functional
0.0,1013,1,19.0,1,1,functional
20.0,385,1,48.0,0,1,functional
0.0,208,500,40.0,1,1,non functional
2000.0,963,250,29.0,1,0,non functional
0.0,1147,130,20.0,1,0,non functional
20.0,718,14,10.0,1,1,functional
50.0,9,100,22.0,1,1,functional
0.0,184,320,40.0,1,1,non functional
500.0,1865,125,13.0,1,1,functional
50.0,36,250,11.0,1,1,non functional
6.0,1323,20,14.0,1,1,functional
0.0,2123,20,17.0,0,0,functional
10.0,439,250,24.0,1,1,non functional
0.0,322,182,50.0,1,0,non functional
0.0,947,1,19.0,1,1,non functional
5000.0,1570,350,47.0,1,1,non functional
500.0,691,430,29.0,1,0,non functional
6.0,1516,25,14.0,1,1,functional
1000.0,1038,2395,13.0,1,1,functional
50.0,1278,250,17.0,1,1,functional
0.0,278,1000,28.0,1,0,non functional
0.0,1880,0,36.0,1,1,non functional
30.0,2166,1,26.0,1,1,non functional
0.0,1535,1,14.0,1,1,non functional
1000.0,1799,0,26.0,1,0,functional
0.0,251,800,55.0,1,0,functional
1000.0,1649,1,38.0,1,1,functional
500.0,1093,356,10.0,1,1,functional
200.0,1242,580,19.0,1,1,functional
0.0,1923,1,10.0,1,1,non functional
0.0,558,280,49.0,1,0,functional
0.0,1144,700,18.0,1,1,non functional
25.0,55,123,12.0,1,0,functional
2800.0,1564,25,21.0,1,1,functional
50.0,1446,200,22.0,1,1,non functional
200.0,1582,150,23.0,1,1,functional needs repair
0.0,414,350,52.0,1,0,functional
200.0,1243,100,11.0,1,1,functional
0.0,1191,1,46.0,0,1,non functional
0.0,1507,200,37.0,1,0,non functional
0.0,1905,400,11.0,1,0,functional
750.0,1288,453,16.0,1,1,functional
550.0,508,96,30.0,1,1,non functional
5.0,1062,100,23.0,1,1,functional
50.0,1586,59,19.0,1,1,functional needs repair
0.0,318,1,50.0,1,1,non functional
0.0,1196,1,52.0,1,1,functional needs repair
100.0,-20,380,11.0,0,1,functional
0.0,327,46,37.0,1,1,non functional
0.0,1776,200,32.0,1,1,functional
0.0,267,500,20.0,1,1,non functional
0.0,1522,150,20.0,1,1,functional
0.0,988,1,59.0,0,0,non functional
50.0,102,200,23.0,1,1,non functional
0.0,853,96,28.0,1,1,non functional
250.0,1119,471,46.0,1,1,functional
500.0,1598,75,44.0,1,1,functional
500.0,1910,150,32.0,1,1,non functional
0.0,1167,200,26.0,1,1,non functional
0.0,116,284,18.0,0,0,non functional
0.0,2333,0,37.0,1,0,functional
0.0,27,1,17.0,1,1,non functional
30.0,400,250,21.0,1,1,functional
0.0,403,100,12.0,1,0,functional
0.0,343,130,15.0,1,1,functional
500.0,1004,200,40.0,1,1,functional
200.0,358,230,39.0,1,1,functional
0.0,1584,200,42.0,1,1,functional
50.0,1529,256,14.0,1,1,functional
10.0,174,50,50.0,1,1,non functional
5.0,1137,120,23.0,1,1,non functional
0.0,1643,240,10.0,1,1,functional needs repair
0.0,1388,270,37.0,1,1,non functional
0.0,1308,380,24.0,1,1,functional
500.0,1469,360,44.0,1,1,non functional
0.0,1068,1000,28.0,1,1,non functional
20.0,1355,1000,44.0,1,0,functional
20.0,718,9,24.0,1,1,non functional
0.0,1179,1000,26.0,0,0,non functional
50.0,0,590,16.0,1,0,non functional
0.0,368,1,30.0,1,0,non functional
0.0,256,300,29.0,1,1,non functional
0.0,224,400,11.0,1,1,non functional
0.0,1711,450,26.0,0,1,functional
6.0,1603,50,14.0,1,1,functional
0.0,1442,1,15.0,1,1,functional
500.0,1073,88,10.0,1,1,functional
50.0,0,819,16.0,1,0,non functional
50.0,344,1506,13.0,1,0,functional
0.0,1393,350,34.0,1,0,functional needs repair
0.0,1137,285,58.0,1,1,functional
5000.0,1687,59,29.0,1,1,functional
500.0,1007,120,10.0,1,1,functional
500.0,1652,1,17.0,1,1,functional
0.0,155,40,23.0,1,0,functional
0.0,1474,68,21.0,1,1,non functional
0.0,228,1,17.0,1,1,non functional
0.0,1217,1,38.0,0,1,functional needs repair
0.0,1262,400,24.0,1,1,functional needs repair
2000.0,1836,40,13.0,1,1,functional
0.0,332,200,12.0,1,0,non functional
500.0,282,350,12.0,1,1,functional
0.0,1905,0,22.0,1,0,functional needs repair
200.0,961,250,24.0,1,0,functional
0.0,2175,25,18.0,1,1,functional
0.0,1113,300,48.0,1,0,non functional
0.0,454,132,50.0,1,0,non functional
0.0,1027,65,14.0,0,1,functional
0.0,324,1,47.0,1,1,non functional
4000.0,506,240,55.0,1,1,non functional
0.0,1384,200,9.0,1,0,functional
0.0,1148,1,40.0,1,1,functional needs repair
0.0,1650,50,22.0,1,1,functional
0.0,1313,350,19.0,1,1,non functional
0.0,1825,400,29.0,1,0,non functional
0.0,186,369,10.0,1,1,functional
50.0,1068,235,18.0,1,1,functional
500.0,1782,250,12.0,1,1,functional
0.0,1362,80,50.0,1,0,functional
0.0,1521,120,30.0,1,0,non functional
0.0,280,600,40.0,1,1,non functional
0.0,1354,500,25.0,1,0,functional needs repair
450.0,1701,150,27.0,1,1,functional
20.0,327,50,13.0,0,1,functional
0.0,489,200,27.0,1,1,non functional
0.0,1376,420,40.0,1,1,functional needs repair
0.0,532,100,14.0,1,0,functional
0.0,-4,144,52.0,1,0,non functional
10.0,440,40,14.0,1,1,non functional
0.0,1359,560,44.0,1,1,functional
0.0,1357,500,14.0,1,0,functional
0.0,359,150,15.0,1,1,non functional
0.0,338,591,27.0,1,1,functional
0.0,1329,500,13.0,1,0,functional needs repair
5000.0,1425,335,20.0,1,1,functional
0.0,632,200,37.0,1,1,non functional
500.0,874,210,42.0,1,1,functional
6000.0,1377,1,28.0,1,1,non functional
0.0,110,550,10.0,1,1,non functional
10.0,464,1,34.0,1,0,non functional
0.0,313,90,48.0,1,1,non functional
0.0,1393,1,15.0,1,1,non functional
0.0,1415,75,44.0,1,1,functional
0.0,1384,350,10.0,1,1,functional
50.0,847,812,19.0,1,1,functional
50.0,1158,195,11.0,1,1,functional
0.0,1,1,13.0,1,1,functional
0.0,1376,368,10.0,1,0,functional
0.0,1114,450,38.0,1,1,functional
0.0,1647,215,24.0,1,1,functional
0.0,1291,210,24.0,1,1,non functional
0.0,1465,1,22.0,1,1,functional
0.0,255,156,44.0,0,1,functional
500.0,1721,45,44.0,1,1,functional
0.0,415,1,47.0,1,0,non functional
250.0,1422,750,16.0,1,1,functional needs repair
7.0,1263,5,14.0,1,1,functional
20.0,-7,80,29.0,1,1,non functional
200.0,287,700,42.0,1,1,functional
0.0,754,1,28.0,0,0,non functional
500.0,1526,315,26.0,1,1,functional
0.0,1493,40,12.0,1,1,functional
0.0,87,1,16.0,1,1,non functional
0.0,1766,450,14.0,1,0,functional
2000.0,1133,240,29.0,1,1,functional needs repair
500.0,508,90,10.0,0,1,functional
1000.0,1767,700,13.0,1,1,functional
0.0,1700,1,12.0,1,1,non functional
10.0,842,40,21.0,1,1,functional
200.0,497,685,20.0,1,1,functional
0.0,995,40,50.0,1,1,non functional
0.0,1220,1,45.0,1,1,non functional
200.0,2545,0,14.0,1,0,functional
0.0,989,0,44.0,1,1,functional
0.0,1227,350,13.0,1,0,functional
2000.0,939,1,30.0,1,1,functional
5000.0,126,20,12.0,1,1,functional
500.0,1819,85,44.0,1,1,functional
0.0,225,400,10.0,1,1,non functional
500.0,75,300,29.0,1,1,functional
0.0,261,100,19.0,1,1,functional needs repair
0.0,1749,1,31.0,1,1,non functional
50.0,1723,200,22.0,1,1,non functional
1000.0,0,548,38.0,1,1,functional
0.0,1396,400,15.0,1,0,functional
0.0,1352,80,13.0,0,1,functional
0.0,1804,1,37.0,1,1,functional
0.0,1557,86,29.0,1,1,non functional
50.0,251,10,12.0,0,1,functional
200.0,2135,0,39.0,1,0,functional
50.0,515,1000,25.0,1,0,functional needs repair
0.0,12,554,18.0,1,0,functional
0.0,328,50,48.0,1,1,non functional
50.0,502,500,31.0,1,1,functional
10.0,1126,75,23.0,1,1,functional
500.0,1301,860,10.0,1,0,non functional
0.0,407,1,12.0,1,1,non functional
1000.0,1784,1,33.0,1,1,functional
0.0,1193,150,32.0,1,0,non functional
0.0,0,1,33.0,1,0,functional
0.0,1664,20,11.0,0,1,functional
0.0,1268,230,11.0,1,0,non functional
0.0,169,321,43.0,1,1,non functional
0.0,-13,200,11.0,0,0,non functional
0.0,1467,200,19.0,1,1,functional
0.0,1331,140,19.0,1,0,non functional
0.0,1991,0,22.0,1,0,functional
6000.0,1457,230,15.0,1,1,functional
10.0,1703,35,23.0,1,1,functional
25.0,259,83,39.0,0,0,functional needs repair
100.0,1801,2200,14.0,0,1,functional
0.0,1672,1,37.0,0,1,non functional
20.0,0,1,13.0,1,1,functional
250.0,1217,540,28.0,1,1,functional
0.0,363,1,14.0,1,1,non functional
500.0,1130,3200,26.0,1,0,non functional
30.0,380,350,15.0,1,0,functional
0.0,0,1070,38.0,1,1,non functional
50.0,1014,0,13.0,1,1,functional
6000.0,1475,120,15.0,1,1,functional
20.0,1049,100,22.0,1,1,non functional
50.0,39,1,17.0,1,1,functional
0.0,1269,60,17.0,0,1,functional
30.0,1550,215,14.0,1,1,functional
5.0,1026,75,23.0,1,1,functional
500.0,1670,1,49.0,1,0,functional
33.0,748,150,14.0,1,1,functional
50.0,-15,30,12.0,1,1,functional
100.0,737,180,12.0,1,1,functional
50.0,617,30,13.0,1,0,functional
7.0,1270,1,14.0,1,1,non functional
30.0,65,150,49.0,0,0,non functional
3600.0,1983,450,47.0,1,1,non functional
50.0,100,415,10.0,1,0,functional
0.0,18,358,27.0,1,1,non functional
20.0,255,380,16.0,1,1,non functional
0.0,1242,40,48.0,1,1,functional needs repair
2000.0,527,1,25.0,1,0,functional needs repair
100.0,1900,500,47.0,1,1,non functional
1000.0,771,450,14.0,1,1,functional
0.0,738,200,12.0,1,0,functional
200.0,865,60,20.0,1,1,functional
0.0,1199,120,54.0,1,0,non functional
0.0,1240,455,42.0,1,0,non functional
10000.0,1528,1,10.0,1,1,functional
0.0,2338,25,14.0,1,1,functional
6000.0,532,210,9.0,1,1,non functional
200.0,440,90,46.0,1,1,functional
0.0,1163,1,46.0,1,1,non functional
0.0,438,320,50.0,1,0,non functional
0.0,156,250,18.0,1,0,non functional
0.0,1292,250,50.0,1,1,non functional
0.0,7,70,37.0,1,1,non functional
20.0,0,50,38.0,1,1,non functional
0.0,860,1,19.0,0,0,non functional
0.0,-38,60,47.0,1,1,non functional
0.0,916,200,15.0,1,1,non functional
2200.0,1742,20,17.0,1,1,functional
0.0,1584,230,13.0,1,1,functional
0.0,1454,450,15.0,1,1,functional
1000.0,1011,1500,11.0,1,1,functional
0.0,712,400,49.0,1,0,functional
0.0,1343,850,40.0,1,1,functional needs repair
0.0,1438,75,44.0,1,1,functional needs repair
0.0,1166,1650,20.0,1,0,functional
200.0,2102,0,32.0,1,0,functional
3000.0,1898,0,31.0,1,0,functional
0.0,1028,222,38.0,0,1,non functional
0.0,319,100,25.0,1,1,non functional
0.0,1584,1,50.0,0,1,non functional
500.0,1336,250,22.0,1,1,functional needs repair
0.0,1348,1,10.0,1,0,non functional
30.0,436,230,34.0,1,0,functional needs repair
0.0,0,60,20.0,1,1,functional
0.0,192,210,42.0,1,0,non functional
0.0,1739,200,32.0,1,1,functional
1000.0,2082,0,48.0,0,0,functional
300.0,329,60,17.0,1,1,functional
0.0,1690,20,24.0,1,0,functional
0.0,1333,100,32.0,1,1,non functional
200.0,637,250,12.0,1,1,functional
0.0,974,120,44.0,1,1,non functional
0.0,1177,350,51.0,1,0,functional
2500.0,1259,1,53.0,1,1,non functional
0.0,264,150,19.0,1,1,functional
10.0,812,5,21.0,1,1,functional
20.0,955,200,52.0,1,1,functional
0.0,1452,1,15.0,1,1,functional
500.0,1284,100,38.0,1,1,functional
0.0,284,800,36.0,1,1,functional
25.0,700,130,14.0,1,1,functional
200.0,316,800,26.0,1,1,functional needs repair
0.0,0,1,36.0,1,0,non functional
20.0,86,400,14.0,0,0,non functional
50.0,189,1500,12.0,1,0,functional
0.0,350,1,12.0,1,1,non functional
0.0,1801,15,14.0,1,1,functional
500.0,2032,200,19.0,1,1,functional
0.0,1493,2800,48.0,1,0,functional
0.0,30,330,37.0,1,1,non functional
0.0,860,1,11.0,1,1,functional
500.0,1276,620,44.0,1,0,non functional
0.0,1278,150,13.0,1,0,functional
300.0,250,100,15.0,1,1,functional
200.0,495,180,40.0,1,1,functional
1000.0,1832,0,26.0,1,0,functional
0.0,303,650,43.0,1,1,non functional
0.0,1581,99,18.0,1,1,functional
0.0,1376,400,37.0,1,1,non functional
2500.0,1260,1,50.0,1,1,non functional
0.0,2338,0,20.0,1,0,functional
0.0,9,630,19.0,1,1,non functional
10.0,1536,400,28.0,1,1,functional
0.0,231,300,15.0,1,0,non functional
0.0,290,300,24.0,1,1,functional
0.0,-8,100,62.0,0,0,non functional
10.0,1119,140,16.0,1,1,functional
600.0,800,150,13.0,1,1,functional
0.0,473,780,18.0,0,1,non functional
0.0,1622,90,17.0,1,1,functional needs repair
0.0,1206,356,31.0,1,0,non functional
5.0,1548,30,15.0,1,1,functional
0.0,965,285,40.0,1,1,non functional
0.0,1304,350,17.0,1,0,non functional
500.0,1163,700,28.0,1,1,non functional
0.0,1345,1,11.0,1,1,non functional
2000.0,274,400,26.0,1,1,functional
200.0,0,300,23.0,1,1,non functional
0.0,1703,1,52.0,1,1,functional
0.0,342,250,18.0,1,1,functional
0.0,1103,150,48.0,1,0,non functional
20.0,921,250,10.0,1,1,functional
0.0,1562,608,14.0,1,1,functional
0.0,386,100,25.0,1,1,functional needs repair
6500.0,1969,162,19.0,1,1,functional
0.0,2227,50,26.0,1,1,functional
30.0,469,140,11.0,1,1,non functional
50.0,176,15,12.0,0,1,functional
20.0,1885,357,14.0,1,1,functional
0.0,157,2500,22.0,1,1,functional needs repair
20.0,942,400,13.0,0,1,non functional
600.0,984,400,14.0,1,1,functional needs repair
0.0,290,800,15.0,1,0,functional
500.0,1259,580,32.0,1,0,functional
0.0,371,256,37.0,1,1,non functional
250.0,1176,1570,24.0,1,1,functional
200.0,1019,185,16.0,1,1,non functional
0.0,1246,1,47.0,1,1,functional
0.0,1426,96,10.0,1,1,functional
250.0,1383,450,16.0,1,1,functional needs repair
500.0,487,120,55.0,1,1,non functional
0.0,1518,87,10.0,1,1,functional
20.0,1736,231,31.0,1,1,functional
500.0,281,800,19.0,1,1,functional
0.0,1569,270,9.0,1,0,non functional
1000.0,309,400,38.0,1,1,functional
0.0,0,50,38.0,1,1,non functional
0.0,1343,500,25.0,1,0,functional needs repair
25.0,699,65,14.0,1,1,functional
0.0,1318,210,18.0,1,0,functional
0.0,1745,1,37.0,1,1,non functional
0.0,332,1,29.0,0,1,non functional
20.0,776,56,14.0,1,1,functional
0.0,1421,120,47.0,1,1,functional
0.0,1835,150,12.0,1,1,functional
0.0,1179,100,22.0,1,1,functional
50.0,1162,300,42.0,1,1,non functional
30.0,969,150,42.0,1,1,functional
5.0,1212,25,15.0,1,1,functional
0.0,1797,1,13.0,1,1,non functional
20.0,1559,250,29.0,1,0,non functional
0.0,1653,65,28.0,1,1,non functional
200.0,729,250,24.0,1,0,non functional
20.0,1287,450,14.0,1,1,non functional
70.0,183,412,44.0,1,1,non functional
0.0,265,600,46.0,1,1,non functional
0.0,1055,135,25.0,1,1,non functional
0.0,48,1200,37.0,1,1,non functional
25.0,718,75,14.0,1,1,functional
0.0,523,450,24.0,1,1,non functional
20.0,959,200,11.0,1,1,functional
500.0,906,150,39.0,1,1,functional needs repair
20.0,1026,100,22.0,1,1,functional needs repair
0.0,274,500,40.0,1,1,non functional
500.0,1781,130,11.0,1,1,functional
0.0,121,200,19.0,1,0,functional
2200.0,1735,420,18.0,1,1,functional
200.0,432,250,13.0,1,1,functional
2000.0,1324,455,16.0,1,1,functional
500.0,1424,45,44.0,1,1,functional
