id,status_group
12537,predicted label
1365,predicted label
54115,predicted label
52656,predicted label
40498,predicted label
48970,predicted label
56235,predicted label
36070,predicted label
63964,predicted label
32271,predicted label
15011,predicted label
38607,predicted label
39836,predicted label
65630,predicted label
58295,predicted label
4210,predicted label
3161,predicted label
21846,predicted label
28509,predicted label
20933,predicted label
20195,predicted label
528,predicted label
55726,predicted label
39291,predicted label
39436,predicted label
29216,predicted label
12682,predicted label
48580,predicted label
22504,predicted label
54078,predicted label
18687,predicted label
41128,predicted label
73213,predicted label
52967,predicted label
73043,predicted label
23440,predicted label
51098,predicted label
37286,predicted label
3953,predicted label
70347,predicted label
61706,predicted label
45392,predicted label
12844,predicted label
8890,predicted label
49091,predicted label
44085,predicted label
19625,predicted label
44799,predicted label
36158,predicted label
36397,predicted label
13057,predicted label
5874,predicted label
9067,predicted label
15956,predicted label
3693,predicted label
65220,predicted label
31365,predicted label
60072,predicted label
45524,predicted label
536,predicted label
21099,predicted label
45506,predicted label
39120,predicted label
66657,predicted label
20094,predicted label
20309,predicted label
49113,predicted label
44016,predicted label
7210,predicted label
34555,predicted label
16088,predicted label
25292,predicted label
60748,predicted label
27452,predicted label
59367,predicted label
59662,predicted label
63833,predicted label
63706,predicted label
40887,predicted label
3501,predicted label
20532,predicted label
1386,predicted label
34149,predicted label
43398,predicted label
49223,predicted label
58176,predicted label
57623,predicted label
12860,predicted label
30913,predicted label
45960,predicted label
34432,predicted label
17486,predicted label
65669,predicted label
37837,predicted label
73292,predicted label
11651,predicted label
29408,predicted label
37866,predicted label
69690,predicted label
53995,predicted label
53366,predicted label
39328,predicted label
2320,predicted label
67731,predicted label
57014,predicted label
62940,predicted label
50725,predicted label
2855,predicted label
25922,predicted label
19440,predicted label
31206,predicted label
2349,predicted label
57290,predicted label
9508,predicted label
66849,predicted label
62431,predicted label
23245,predicted label
21360,predicted label
44870,predicted label
64287,predicted label
44968,predicted label
61846,predicted label
49580,predicted label
15928,predicted label
25900,predicted label
31819,predicted label
48103,predicted label
49852,predicted label
17098,predicted label
1767,predicted label
33791,predicted label
60357,predicted label
27287,predicted label
50174,predicted label
60161,predicted label
10484,predicted label
33521,predicted label
56320,predicted label
33643,predicted label
22899,predicted label
63343,predicted label
29869,predicted label
41463,predicted label
23539,predicted label
2230,predicted label
26037,predicted label
375,predicted label
39654,predicted label
53096,predicted label
60168,predicted label
16990,predicted label
21007,predicted label
14315,predicted label
2177,predicted label
49269,predicted label
4671,predicted label
44176,predicted label
40998,predicted label
7333,predicted label
64091,predicted label
68831,predicted label
42058,predicted label
7902,predicted label
65022,predicted label
28086,predicted label
45360,predicted label
45083,predicted label
32905,predicted label
39259,predicted label
38013,predicted label
38895,predicted label
35123,predicted label
7111,predicted label
35613,predicted label
49983,predicted label
7539,predicted label
70967,predicted label
37779,predicted label
17732,predicted label
40619,predicted label
13128,predicted label
62321,predicted label
41884,predicted label
22763,predicted label
56616,predicted label
48446,predicted label
59810,predicted label
15364,predicted label
28596,predicted label
16194,predicted label
63304,predicted label
18910,predicted label
60481,predicted label
42567,predicted label
44374,predicted label
1807,predicted label
51223,predicted label
15702,predicted label
11806,predicted label
54631,predicted label
27402,predicted label
3372,predicted label
64730,predicted label
17064,predicted label
26829,predicted label
9453,predicted label
67241,predicted label
73217,predicted label
66403,predicted label
48472,predicted label
64553,predicted label
24516,predicted label
20160,predicted label
6966,predicted label
65057,predicted label
17269,predicted label
11662,predicted label
27280,predicted label
39968,predicted label
33060,predicted label
50189,predicted label
8863,predicted label
18527,predicted label
49700,predicted label
71248,predicted label
52907,predicted label
7891,predicted label
50648,predicted label
51640,predicted label
56160,predicted label
61205,predicted label
37237,predicted label
39476,predicted label
12645,predicted label
65423,predicted label
59104,predicted label
12613,predicted label
20577,predicted label
32896,predicted label
22800,predicted label
15436,predicted label
28147,predicted label
62337,predicted label
46824,predicted label
37508,predicted label
55768,predicted label
60117,predicted label
59651,predicted label
40212,predicted label
73448,predicted label
51073,predicted label
5001,predicted label
33581,predicted label
71443,predicted label
52469,predicted label
56512,predicted label
36028,predicted label
22096,predicted label
48869,predicted label
2988,predicted label
18857,predicted label
5138,predicted label
13512,predicted label
20209,predicted label
48604,predicted label
66879,predicted label
40331,predicted label
49860,predicted label
43322,predicted label
13054,predicted label
51553,predicted label
10459,predicted label
58533,predicted label
31297,predicted label
63877,predicted label
42620,predicted label
45603,predicted label
5494,predicted label
22161,predicted label
3807,predicted label
9865,predicted label
23557,predicted label
48471,predicted label
13087,predicted label
67705,predicted label
31275,predicted label
66376,predicted label
29811,predicted label
47938,predicted label
60613,predicted label
13300,predicted label
42764,predicted label
62481,predicted label
5483,predicted label
72602,predicted label
72209,predicted label
60017,predicted label
320,predicted label
44190,predicted label
44812,predicted label
19675,predicted label
24619,predicted label
51059,predicted label
4253,predicted label
64624,predicted label
3451,predicted label
28982,predicted label
11328,predicted label
41177,predicted label
